emlak_tipi,m2_brut,m2_net,oda_sayisi,bina_yaşi,bulundugu_kat,isitma,banyo_sayisi,balkon,esyali,site_icerisi,krediye_uygun,kimden,konum,fiyat
0,125.0,110.0,4,6,15,0,0,0,2,2,1,2,5,153000.0
0,140.0,140.0,7,0,0,9,1,0,2,2,1,2,5,610000.0
0,250.0,220.0,10,2,13,0,1,0,2,2,1,1,5,550000.0
0,240.0,230.0,14,9,24,0,1,0,2,2,1,2,5,725000.0
0,140.0,127.0,4,6,13,0,0,0,2,2,2,2,5,250000.0
0,137.0,120.0,4,6,13,8,0,0,2,2,1,2,5,200000.0
0,100.0,100.0,4,7,13,0,0,0,2,2,1,2,5,342000.0
0,75.0,70.0,0,5,13,0,0,1,2,2,2,2,5,200000.0
0,130.0,120.0,7,3,13,0,0,0,2,1,1,2,5,300000.0
0,135.0,125.0,7,10,14,0,1,0,2,1,1,2,5,390000.0
0,157.0,135.0,7,0,10,0,1,0,2,2,1,1,5,520000.0
0,103.0,92.0,4,6,10,0,0,0,2,2,1,2,5,195000.0
0,120.0,120.0,4,0,10,9,0,0,2,1,1,2,5,510000.0
0,160.0,140.0,4,0,0,0,0,0,2,2,1,2,5,530000.0
0,320.0,320.0,6,0,24,0,2,0,2,2,1,2,5,585000.0
0,150.0,120.0,4,0,27,0,0,0,2,2,1,3,5,465000.0
0,140.0,135.0,7,3,25,0,0,0,2,1,1,1,5,235000.0
0,80.0,77.0,4,5,13,8,0,0,2,2,1,1,5,85000.0
0,145.0,130.0,7,10,10,0,5,0,2,2,1,1,5,348000.0
0,200.0,160.0,10,10,13,0,1,0,2,2,1,1,5,495000.0
0,166.0,140.0,7,4,0,0,1,0,2,2,1,1,5,423000.0
0,130.0,120.0,7,6,0,0,0,0,2,2,1,1,5,285000.0
0,120.0,118.0,7,2,13,0,0,0,2,2,1,2,5,280000.0
0,140.0,140.0,7,5,10,0,0,0,2,2,1,1,5,270000.0
0,110.0,95.0,4,10,10,0,0,0,2,2,1,2,5,365000.0
0,90.0,90.0,4,2,14,8,0,0,2,2,1,2,5,140000.0
0,140.0,130.0,7,0,0,0,1,0,2,2,1,1,5,570000.0
0,145.0,135.0,7,6,15,10,0,0,2,2,2,1,5,140000.0
0,185.0,170.0,10,5,0,0,0,0,2,2,2,1,5,599000.0
0,150.0,140.0,7,0,10,0,0,0,2,2,2,1,5,390000.0
0,180.0,180.0,10,10,10,0,1,0,2,1,1,1,5,520000.0
0,140.0,125.0,7,0,13,0,1,0,2,2,1,1,5,430000.0
0,105.0,105.0,4,0,0,0,0,0,0,2,1,2,5,275000.0
0,160.0,145.0,7,0,13,0,1,0,2,2,1,1,5,385000.0
0,150.0,145.0,7,0,10,0,1,0,2,1,1,2,5,455000.0
0,168.0,150.0,7,7,13,0,1,0,2,2,1,2,5,455000.0
0,140.0,125.0,7,1,29,0,1,0,2,2,1,1,5,425000.0
0,150.0,130.0,7,3,25,0,0,0,2,1,1,1,5,220000.0
0,113.0,113.0,4,6,13,0,0,0,0,2,1,2,5,240000.0
0,320.0,230.0,17,4,13,0,3,0,2,1,1,1,5,640000.0
0,106.0,96.0,4,0,10,0,0,0,0,2,1,2,5,325000.0
0,220.0,220.0,10,0,13,0,1,0,2,2,1,1,5,600000.0
0,140.0,130.0,7,2,14,0,0,0,2,1,1,1,5,257000.0
0,140.0,125.0,7,0,0,0,1,0,2,2,1,1,5,445000.0
0,147.0,135.0,7,10,0,0,0,0,2,2,0,2,5,390000.0
0,125.0,120.0,7,5,14,0,0,0,2,2,1,2,5,245000.0
0,133.0,120.0,7,9,26,0,1,0,2,2,1,1,5,437000.0
0,100.0,95.0,4,6,14,0,0,0,2,2,1,1,5,125000.0
0,155.0,140.0,7,0,0,0,1,0,2,2,1,1,5,510000.0
0,376.0,320.0,14,9,13,0,2,0,2,2,0,2,5,695000.0
0,130.0,125.0,7,0,10,0,0,0,2,2,1,1,5,390000.0
0,155.0,140.0,7,10,10,0,1,0,2,2,1,2,5,480000.0
0,125.0,117.0,7,0,25,0,1,0,2,2,1,2,5,410000.0
0,110.0,100.0,4,5,13,0,0,0,2,2,1,2,5,210000.0
0,60.0,50.0,0,0,13,0,0,0,2,2,1,1,5,250000.0
0,150.0,140.0,7,0,10,0,1,0,2,1,1,1,5,375000.0
0,111.0,111.0,7,5,13,0,0,0,2,2,1,1,5,220000.0
0,135.0,135.0,7,5,13,0,0,0,0,2,1,1,5,235000.0
0,150.0,135.0,7,0,0,0,1,0,2,2,1,1,5,475000.0
0,150.0,135.0,7,5,13,8,0,0,2,1,2,1,5,160000.0
0,140.0,140.0,7,5,10,0,0,0,2,1,1,1,5,370000.0
0,150.0,135.0,7,0,0,0,1,0,2,2,1,1,5,450000.0
0,260.0,255.0,11,10,13,0,1,0,2,2,1,1,5,515000.0
0,140.0,125.0,7,0,13,0,1,0,2,2,1,1,5,450000.0
0,142.0,130.0,7,10,10,0,1,0,2,1,1,2,5,510000.0
0,120.0,105.0,4,8,13,0,0,0,2,2,1,1,5,225000.0
0,115.0,100.0,4,0,14,0,0,0,2,2,1,1,5,345000.0
0,130.0,118.0,4,8,25,0,0,0,2,2,2,1,5,160000.0
0,140.0,130.0,7,0,14,0,1,0,2,2,1,2,5,490000.0
0,135.0,130.0,7,6,13,0,1,0,2,2,0,1,5,215000.0
0,126.0,126.0,7,5,13,1,0,0,2,2,0,2,5,190000.0
0,120.0,110.0,10,6,14,0,0,0,2,2,1,2,5,252000.0
0,100.0,100.0,4,5,20,0,0,1,2,2,1,1,5,185000.0
0,140.0,130.0,7,7,0,0,1,0,2,2,1,1,5,347000.0
0,115.0,110.0,4,10,24,0,0,0,0,2,0,2,5,220000.0
0,145.0,135.0,7,0,29,10,1,0,2,2,1,2,5,275000.0
0,120.0,120.0,4,5,14,0,0,0,2,2,1,2,5,310000.0
0,220.0,200.0,4,4,14,0,1,0,2,2,1,1,5,420000.0
0,160.0,140.0,7,0,13,0,1,0,2,2,1,1,5,465000.0
0,300.0,270.0,11,9,14,0,1,0,2,1,1,1,5,869000.0
0,121.0,120.0,7,8,21,10,0,0,2,2,1,1,5,132000.0
0,250.0,250.0,10,0,13,0,1,0,0,2,1,1,5,680000.0
0,530.0,530.0,4,5,27,0,0,0,2,2,1,1,5,430000.0
0,260.0,220.0,7,10,14,0,1,0,2,2,1,1,5,420000.0
0,150.0,135.0,7,9,13,0,0,0,2,1,2,1,5,730000.0
0,100.0,96.0,4,9,10,0,1,0,2,2,1,2,5,380000.0
0,110.0,100.0,7,3,10,8,0,0,2,2,2,2,5,128000.0
0,90.0,87.0,4,10,10,0,0,0,2,2,1,2,5,240000.0
0,145.0,130.0,7,10,24,0,1,0,2,2,1,2,5,450000.0
0,150.0,130.0,7,10,0,0,1,0,2,1,0,2,5,400000.0
0,100.0,100.0,4,2,10,0,0,0,2,2,0,2,5,171000.0
0,175.0,160.0,7,1,24,0,1,0,1,2,2,2,5,700000.0
0,140.0,130.0,7,0,10,0,1,0,2,1,1,2,5,490000.0
0,130.0,115.0,7,3,23,0,0,0,2,1,1,2,5,299000.0
0,165.0,165.0,7,6,25,0,0,0,2,2,1,2,5,230000.0
0,168.0,148.0,7,10,13,0,1,0,2,2,1,2,5,493000.0
0,110.0,95.0,4,0,25,0,0,0,2,2,1,2,5,345000.0
0,110.0,100.0,4,6,13,8,0,0,2,2,2,2,5,183500.0
0,110.0,100.0,4,3,14,0,0,0,2,2,2,2,5,295000.0
0,126.0,117.0,6,5,22,0,0,0,2,2,2,2,5,245000.0
0,147.0,135.0,7,7,22,0,1,0,2,1,0,2,5,425000.0
0,100.0,100.0,4,5,14,0,0,0,2,2,1,2,5,200000.0
0,110.0,100.0,4,6,15,1,0,0,2,2,1,2,5,138000.0
0,155.0,135.0,7,9,10,0,0,0,2,2,1,2,5,510000.0
0,115.0,110.0,7,3,29,0,0,0,2,2,1,2,5,270000.0
0,95.0,90.0,4,6,10,8,0,0,2,2,1,2,5,180000.0
0,127.0,127.0,4,8,10,0,0,0,2,2,1,2,5,185000.0
0,150.0,120.0,7,3,25,7,0,0,2,2,1,2,5,145000.0
0,105.0,90.0,0,9,13,0,1,0,1,1,1,1,6,289000.0
0,155.0,145.0,7,10,0,0,1,0,2,2,1,1,6,690000.0
0,95.0,80.0,4,0,14,0,0,0,2,1,1,1,6,345000.0
0,66.0,54.0,4,0,13,0,0,0,1,1,1,1,6,289000.0
0,130.0,115.0,7,10,14,0,0,0,2,2,1,1,6,530000.0
0,165.0,135.0,7,10,10,0,1,0,2,1,1,1,6,500000.0
0,135.0,135.0,7,0,26,9,1,1,2,1,0,2,6,390000.0
0,195.0,155.0,7,0,10,0,1,0,2,1,1,3,6,610000.0
0,155.0,135.0,7,4,20,0,1,0,2,2,1,3,6,750000.0
0,130.0,120.0,7,3,0,6,0,0,2,2,1,1,6,410000.0
0,138.0,120.0,7,10,0,0,0,0,2,1,1,1,6,641000.0
0,200.0,180.0,7,0,15,0,1,0,2,2,1,1,6,590000.0
0,160.0,150.0,7,7,13,0,1,0,2,2,1,1,6,549000.0
0,75.0,65.0,4,0,0,0,0,1,2,1,1,1,6,225000.0
0,95.0,85.0,4,10,14,0,0,0,2,1,1,1,6,315000.0
0,95.0,85.0,7,0,16,9,0,0,1,1,1,1,6,299999.0
0,160.0,140.0,7,0,20,9,1,0,2,1,1,1,6,925000.0
0,155.0,145.0,7,0,0,9,1,0,2,2,1,1,6,635000.0
0,145.0,125.0,7,10,0,0,0,0,2,2,1,1,6,570000.0
0,150.0,137.0,7,0,13,9,1,0,2,1,1,1,6,745000.0
0,124.0,109.0,7,0,14,9,1,0,2,1,1,2,6,740000.0
0,80.0,70.0,4,1,10,0,0,0,2,2,1,1,6,275000.0
0,164.0,144.0,7,0,0,9,5,0,2,1,1,2,6,964000.0
0,160.0,130.0,7,0,13,0,1,0,2,1,1,1,6,789000.0
0,150.0,120.0,7,10,10,0,1,0,2,2,1,1,6,545000.0
0,95.0,87.0,4,10,2,0,0,0,2,1,1,1,6,295000.0
0,286.0,186.0,10,1,13,0,1,0,2,1,1,1,6,615000.0
0,85.0,75.0,4,10,0,0,0,0,1,2,1,1,6,235000.0
0,95.0,85.0,4,0,10,0,0,0,2,2,1,1,6,450000.0
0,130.0,115.0,7,0,0,0,0,0,2,1,1,1,6,540000.0
1,75.0,60.0,4,0,30,9,0,0,1,2,1,1,6,300000.0
0,90.0,72.0,4,1,14,9,0,0,2,1,1,1,6,449000.0
0,70.0,70.0,0,10,13,0,0,0,2,2,1,1,6,263000.0
0,135.0,115.0,7,5,13,6,0,0,2,1,2,2,6,550000.0
0,140.0,120.0,4,10,15,9,0,0,1,2,1,1,6,475000.0
0,135.0,120.0,7,0,0,9,1,0,2,1,1,1,6,690000.0
0,75.0,60.0,4,0,13,0,0,0,1,1,1,1,6,317000.0
0,145.0,130.0,4,0,13,0,0,0,2,2,1,1,6,434000.0
0,140.0,120.0,7,10,13,0,0,0,2,2,1,1,6,615000.0
0,170.0,155.0,7,2,18,0,0,0,2,1,1,2,6,875000.0
0,115.0,105.0,7,9,14,0,1,0,2,2,1,1,6,317500.0
0,100.0,85.0,4,0,10,0,1,0,2,1,1,1,6,500000.0
0,130.0,110.0,7,2,15,0,0,0,2,1,1,1,6,640000.0
0,140.0,130.0,7,0,18,9,1,0,2,1,1,1,6,825000.0
0,185.0,160.0,7,10,20,0,1,0,2,1,0,2,6,925000.0
0,135.0,120.0,7,10,0,0,0,0,2,2,1,1,6,585000.0
0,170.0,150.0,7,0,31,0,1,0,2,2,1,1,6,550000.0
0,125.0,115.0,7,3,10,0,0,0,2,1,1,1,6,537000.0
0,65.0,55.0,0,10,16,7,0,0,1,1,1,1,6,460000.0
0,230.0,200.0,10,9,13,0,1,0,2,2,1,1,6,490000.0
0,133.0,120.0,7,0,15,0,1,0,2,2,1,1,6,950000.0
0,67.0,55.0,4,4,13,0,0,0,1,1,1,1,6,289000.0
0,125.0,115.0,0,10,20,7,0,0,2,1,1,1,6,522000.0
0,160.0,145.0,7,10,13,0,1,0,2,2,2,1,6,360000.0
0,80.0,75.0,4,0,15,0,0,0,2,2,1,1,6,315000.0
0,115.0,105.0,4,1,10,9,1,0,2,2,1,1,6,549000.0
0,80.0,75.0,4,10,10,0,0,0,2,1,0,1,6,375000.0
0,135.0,125.0,7,0,18,0,1,0,2,2,1,2,6,895000.0
0,110.0,95.0,4,10,10,0,1,0,2,2,1,1,6,389000.0
0,130.0,110.0,7,3,15,0,0,0,0,1,1,2,6,515000.0
0,150.0,130.0,7,5,29,0,0,0,2,1,1,2,6,600000.0
0,110.0,90.0,4,0,10,9,1,0,2,1,1,1,6,595000.0
0,190.0,150.0,7,0,0,0,1,0,2,1,2,2,6,920000.0
0,175.0,160.0,10,9,10,0,1,0,2,2,1,1,6,500000.0
0,220.0,200.0,9,10,14,0,1,0,1,1,1,1,6,875000.0
0,135.0,85.0,4,4,20,0,0,0,2,1,1,1,6,362000.0
0,300.0,270.0,15,10,14,0,1,0,2,1,1,1,6,850000.0
0,127.0,110.0,7,0,13,9,1,0,2,2,1,1,6,760000.0
0,95.0,80.0,4,0,23,9,0,0,1,1,1,1,6,395000.0
0,165.0,150.0,7,2,0,0,0,0,2,1,2,1,6,670000.0
0,103.0,74.0,4,1,31,9,0,0,2,2,1,1,6,449000.0
0,85.0,80.0,4,10,15,0,0,0,2,2,1,1,6,309000.0
0,170.0,155.0,13,2,14,0,1,0,2,2,1,1,6,685000.0
0,135.0,115.0,7,0,0,9,0,0,2,1,2,1,6,650000.0
0,147.0,125.0,7,0,0,0,1,0,2,1,1,1,6,550000.0
0,80.0,70.0,0,10,14,0,0,0,1,2,1,1,6,192000.0
0,125.0,113.0,7,0,26,0,1,0,2,1,1,1,6,435000.0
0,160.0,126.0,7,10,13,0,1,0,2,1,1,1,6,975000.0
0,120.0,90.0,7,3,10,6,0,0,2,1,1,1,6,575000.0
0,155.0,130.0,7,0,19,0,1,0,2,1,1,1,6,985000.0
0,119.0,105.0,4,4,0,0,0,0,1,2,1,1,6,425000.0
0,175.0,145.0,10,0,14,9,1,0,2,2,2,1,6,475000.0
0,80.0,65.0,4,10,15,0,0,0,2,2,1,1,6,245000.0
0,165.0,135.0,7,10,14,7,2,0,2,1,1,1,6,895000.0
0,60.0,55.0,0,5,13,9,0,0,2,1,1,2,6,173000.0
0,65.0,53.0,0,0,13,9,0,0,1,2,1,1,6,275000.0
0,90.0,78.0,4,10,20,0,0,0,1,2,1,1,6,199000.0
0,140.0,115.0,7,0,10,0,1,0,2,2,1,1,6,725000.0
0,140.0,125.0,7,0,13,0,1,0,2,1,1,1,6,415000.0
0,100.0,90.0,7,7,0,0,0,0,2,1,1,1,6,319000.0
0,80.0,70.0,4,0,0,0,0,1,1,1,1,1,6,328000.0
0,170.0,150.0,7,7,13,0,1,0,2,2,1,1,6,595000.0
0,90.0,75.0,4,4,26,0,1,0,2,2,1,1,6,440000.0
0,78.0,70.0,0,0,13,0,0,1,2,1,1,1,6,219999.0
0,195.0,163.0,10,0,15,9,1,0,2,1,2,3,6,990000.0
0,75.0,55.0,0,10,13,0,0,0,1,1,1,2,6,215000.0
0,145.0,125.0,7,0,0,0,1,0,2,1,1,1,6,949000.0
0,145.0,118.0,7,3,14,6,0,0,2,1,1,1,6,780000.0
0,160.0,130.0,7,0,31,9,1,0,2,2,1,3,6,750000.0
0,152.0,140.0,7,0,13,9,1,0,2,2,1,1,6,775000.0
0,138.0,120.0,7,0,15,7,1,0,2,1,1,1,6,694000.0
0,286.0,250.0,11,9,14,0,1,0,2,2,1,2,6,975000.0
0,135.0,125.0,7,2,19,0,0,0,2,1,1,1,6,350000.0
0,200.0,162.0,7,0,10,0,1,0,2,1,1,1,6,850000.0
0,90.0,85.0,4,0,20,0,1,0,2,2,1,1,6,329000.0
0,145.0,115.0,7,10,0,0,0,0,2,1,1,1,6,715000.0
0,75.0,70.0,4,10,13,0,0,0,1,2,1,1,6,225000.0
0,100.0,90.0,4,10,10,0,0,0,1,2,1,1,6,255000.0
0,130.0,95.0,7,0,13,0,0,0,2,2,1,1,6,330000.0
0,70.0,60.0,0,0,0,0,0,0,2,2,1,1,6,245000.0
0,135.0,120.0,7,0,31,0,1,0,2,1,1,1,6,830000.0
0,160.0,135.0,7,0,13,7,1,0,2,1,1,1,6,775000.0
0,75.0,65.0,0,2,13,0,0,0,1,1,1,1,6,174000.0
0,260.0,240.0,10,4,16,0,2,0,2,1,1,1,6,750000.0
0,45.0,38.0,0,10,13,0,0,0,1,1,1,1,6,209000.0
0,260.0,190.0,7,1,15,7,1,0,2,2,1,1,6,699000.0
0,58.0,52.0,4,0,14,9,0,0,2,2,1,2,6,285000.0
0,140.0,120.0,7,7,10,4,1,0,2,1,1,2,6,580000.0
0,50.0,45.0,4,0,10,0,0,1,2,2,1,1,6,235000.0
0,140.0,120.0,7,0,14,9,1,0,2,2,1,1,6,475000.0
0,65.0,55.0,0,3,17,0,0,0,2,1,1,1,6,430000.0
0,165.0,139.0,7,4,14,9,0,0,2,1,0,2,6,740000.0
0,110.0,90.0,7,7,26,0,0,0,2,2,1,2,6,380000.0
0,110.0,108.0,4,10,10,0,0,0,2,1,2,2,6,500000.0
0,169.0,137.0,7,0,10,9,1,0,0,2,0,2,6,725000.0
0,230.0,190.0,10,4,31,0,1,0,2,2,1,1,6,685000.0
0,140.0,122.0,7,0,1,9,0,0,2,1,1,1,6,850000.0
0,240.0,220.0,15,10,28,0,2,0,2,2,1,1,6,830000.0
0,125.0,115.0,7,0,0,0,1,0,2,1,1,1,6,539000.0
0,120.0,100.0,7,10,22,0,0,1,2,2,1,1,6,270000.0
0,207.0,185.0,10,0,0,0,2,0,2,1,1,1,6,625000.0
0,150.0,131.0,7,0,10,0,1,0,2,2,1,1,6,950000.0
0,110.0,100.0,4,9,13,0,0,0,2,2,1,1,6,450000.0
0,160.0,150.0,7,10,10,0,1,0,1,2,1,1,6,625000.0
0,175.0,157.0,7,2,10,0,1,0,2,1,1,1,6,645000.0
0,120.0,97.0,4,0,20,9,1,0,2,1,2,3,6,600000.0
0,70.0,60.0,4,1,0,0,0,0,1,2,1,1,6,265000.0
0,150.0,132.0,7,0,13,0,1,0,2,2,2,1,6,695000.0
0,140.0,125.0,7,0,29,0,1,0,2,2,1,1,6,480000.0
0,145.0,140.0,7,0,26,9,1,0,2,2,1,1,6,349000.0
0,75.0,65.0,4,0,13,9,0,0,1,1,1,1,6,285000.0
0,185.0,165.0,7,2,0,0,1,0,2,2,1,1,6,665000.0
0,160.0,120.0,7,2,19,0,0,0,2,1,1,1,6,389000.0
0,260.0,240.0,16,1,16,0,2,0,2,2,1,1,6,799000.0
0,120.0,117.0,4,9,26,0,1,0,2,1,1,1,6,725000.0
0,135.0,120.0,11,10,31,0,1,0,2,1,1,1,6,315000.0
0,124.0,105.0,4,0,0,0,0,0,2,2,1,1,6,550000.0
0,185.0,165.0,10,7,31,0,1,0,0,2,1,2,6,470000.0
0,75.0,70.0,0,1,15,0,1,0,1,1,1,1,6,267500.0
0,195.0,145.0,7,0,16,9,1,0,2,2,1,1,6,999000.0
0,130.0,115.0,7,0,0,0,1,0,2,1,1,1,6,615000.0
0,110.0,100.0,4,10,13,0,0,0,2,2,1,1,6,370000.0
0,150.0,125.0,7,2,15,0,1,0,2,1,1,1,6,499000.0
0,147.0,133.0,7,0,0,0,1,0,2,2,1,1,6,779000.0
0,145.0,130.0,7,2,13,0,0,0,2,2,1,1,6,650000.0
0,140.0,120.0,7,0,14,7,1,0,2,1,1,3,6,760000.0
0,125.0,100.0,4,9,13,0,0,0,2,2,1,1,6,725000.0
0,220.0,180.0,10,0,14,9,1,0,2,2,1,1,6,575000.0
0,102.0,78.0,4,0,26,0,0,0,2,1,1,1,6,410000.0
0,90.0,70.0,4,10,25,0,0,0,1,2,1,1,6,315000.0
0,195.0,164.0,10,0,15,0,1,0,2,1,1,1,6,740000.0
0,114.0,100.0,4,0,0,0,1,0,2,1,1,1,6,730000.0
0,90.0,80.0,4,7,10,0,0,0,1,2,1,1,6,325000.0
0,125.0,100.0,4,10,14,0,0,0,2,2,2,1,6,500000.0
0,140.0,125.0,7,0,13,9,1,0,2,1,1,1,6,735000.0
0,78.0,57.0,0,0,13,0,0,0,2,1,2,1,6,460000.0
0,75.0,60.0,4,0,30,9,0,1,1,1,1,1,6,305000.0
0,120.0,110.0,7,0,14,0,1,0,2,2,1,1,6,439000.0
0,120.0,90.0,4,0,26,9,0,0,2,2,1,1,6,770000.0
0,190.0,175.0,10,7,13,0,1,0,2,2,1,1,6,585000.0
0,100.0,90.0,7,7,13,5,0,0,1,2,1,1,6,375000.0
0,125.0,115.0,7,10,14,9,1,0,2,2,1,1,6,418000.0
0,200.0,185.0,10,0,13,0,1,0,2,2,0,3,6,626000.0
0,80.0,70.0,0,10,20,0,0,0,1,2,1,1,6,445000.0
0,130.0,120.0,7,3,0,0,0,0,2,1,1,1,6,630000.0
0,120.0,102.0,4,0,13,9,1,0,2,2,1,1,6,655000.0
0,180.0,163.0,7,0,16,9,1,0,2,1,2,1,6,855000.0
0,120.0,90.0,4,9,17,0,0,0,2,2,1,1,6,699000.0
0,130.0,115.0,7,9,0,0,0,0,2,2,1,2,6,425000.0
0,133.0,120.0,7,0,13,0,1,0,2,2,1,1,6,850000.0
0,80.0,75.0,4,10,14,0,0,0,2,2,1,1,6,235000.0
0,110.0,90.0,4,0,10,0,1,0,2,1,1,1,6,650000.0
0,70.0,55.0,0,0,0,0,0,0,2,2,1,1,6,185000.0
0,145.0,135.0,7,0,10,0,1,0,2,2,1,1,6,600000.0
0,138.0,120.0,7,0,14,7,1,0,2,1,2,1,6,790000.0
0,150.0,120.0,7,2,25,0,1,0,2,2,2,1,6,560000.0
0,140.0,120.0,7,10,10,0,1,0,2,2,1,1,6,375000.0
0,103.0,74.0,4,0,23,0,0,0,2,2,2,1,6,450000.0
0,73.0,70.0,0,9,26,0,0,1,2,2,1,1,6,245000.0
0,180.0,160.0,7,1,15,7,1,0,2,1,1,1,6,630000.0
0,52.0,36.0,4,0,26,9,0,0,1,1,1,2,6,310000.0
0,115.0,100.0,4,10,13,0,0,0,2,2,1,1,6,485000.0
0,70.0,60.0,4,10,0,0,0,1,1,2,1,1,6,195000.0
0,80.0,70.0,4,2,10,0,2,0,2,2,2,1,6,275000.0
0,120.0,100.0,4,0,10,0,1,0,2,2,1,1,6,475000.0
0,135.0,120.0,7,2,13,0,1,0,2,1,1,1,6,399000.0
0,85.0,75.0,4,4,13,0,0,0,2,2,1,1,6,275000.0
0,150.0,120.0,7,4,13,0,1,0,2,1,1,1,6,975000.0
0,75.0,60.0,4,0,10,0,0,0,1,2,0,1,6,329000.0
0,95.0,82.0,4,0,18,9,0,0,1,1,1,1,6,424000.0
0,116.0,85.0,4,0,10,0,1,0,2,2,0,1,6,550000.0
0,50.0,40.0,0,7,20,0,0,0,2,2,1,1,6,185000.0
0,160.0,140.0,7,5,14,0,0,0,2,2,1,1,6,730000.0
0,150.0,135.0,7,0,2,0,1,0,2,1,1,1,6,800000.0
0,138.0,121.0,7,0,14,0,0,0,2,1,1,2,6,640000.0
0,120.0,95.0,4,0,13,9,1,0,2,2,1,1,6,549000.0
0,157.0,136.0,4,1,14,0,1,0,2,2,1,1,6,455000.0
0,310.0,260.0,10,0,15,0,2,0,2,1,1,1,6,680000.0
0,150.0,132.0,7,0,10,0,1,0,2,1,1,1,6,700000.0
0,85.0,75.0,4,0,15,9,0,0,1,1,1,1,6,306500.0
0,50.0,45.0,4,7,13,9,0,0,1,1,1,1,6,317500.0
0,150.0,130.0,7,0,26,0,1,0,2,2,1,1,6,560000.0
0,120.0,110.0,7,0,30,0,1,0,2,2,2,1,6,500000.0
0,150.0,130.0,7,0,10,0,0,0,2,2,1,3,6,770000.0
0,70.0,60.0,4,1,10,0,0,0,1,2,0,1,6,275000.0
0,53.0,45.0,4,10,13,0,0,0,1,2,1,1,6,198000.0
0,138.0,120.0,7,0,20,9,1,0,2,1,2,1,6,675000.0
0,145.0,125.0,7,4,10,0,1,0,2,1,1,1,6,869000.0
0,65.0,52.0,0,0,10,9,0,0,2,1,1,1,6,520000.0
0,75.0,65.0,0,5,10,0,0,1,2,1,1,1,6,175000.0
0,110.0,85.0,4,2,14,0,0,0,2,1,1,1,6,419000.0
0,145.0,125.0,7,5,14,6,0,0,2,1,1,1,6,600000.0
0,75.0,45.0,4,0,10,9,0,0,1,1,1,1,6,355000.0
0,135.0,125.0,7,0,10,0,1,0,2,2,1,1,6,390000.0
0,60.0,50.0,4,0,13,9,0,0,1,1,1,1,6,294000.0
0,160.0,135.0,7,0,16,7,2,0,2,1,2,3,6,750000.0
0,130.0,118.0,7,6,10,6,0,0,2,2,1,1,6,558500.0
0,75.0,70.0,0,0,10,0,0,1,1,2,1,1,6,279000.0
0,160.0,135.0,7,0,13,9,1,0,2,1,1,3,6,800000.0
0,185.0,165.0,7,0,16,0,1,0,2,1,1,1,6,625000.0
0,90.0,80.0,4,9,30,9,0,0,2,1,1,1,6,385000.0
0,105.0,90.0,4,5,13,7,0,0,2,1,1,1,6,430000.0
0,100.0,60.0,4,0,20,9,0,0,2,2,2,1,6,300000.0
0,180.0,170.0,10,2,25,0,1,0,0,1,0,2,6,820000.0
0,130.0,118.0,4,0,20,9,1,0,2,1,1,1,6,650000.0
0,112.0,92.0,4,0,10,0,0,0,2,2,1,1,6,365000.0
0,105.0,95.0,4,1,10,0,0,0,2,1,1,1,6,450000.0
0,135.0,120.0,7,1,18,9,1,0,2,1,1,1,6,935000.0
0,252.0,180.0,10,0,15,0,1,0,2,1,0,1,6,995000.0
0,160.0,140.0,7,0,0,0,1,0,2,1,2,1,6,800000.0
0,75.0,60.0,4,0,10,9,0,0,1,1,1,1,6,329000.0
0,180.0,160.0,10,10,10,0,1,0,2,2,1,1,6,749000.0
0,230.0,200.0,14,0,25,9,1,0,2,2,0,3,6,650000.0
0,310.0,260.0,10,0,15,0,2,0,2,1,2,3,6,680000.0
0,80.0,70.0,4,1,10,0,0,0,2,1,1,1,6,275000.0
0,155.0,140.0,7,2,13,0,1,0,2,1,1,1,6,850000.0
0,120.0,105.0,4,0,19,0,1,0,2,1,1,1,6,565000.0
0,65.0,55.0,0,0,10,9,0,0,2,2,1,2,6,235000.0
0,150.0,125.0,7,9,13,0,0,0,2,1,1,1,6,519000.0
0,135.0,120.0,7,3,13,4,0,0,2,2,1,1,6,450000.0
0,60.0,45.0,4,0,10,0,0,0,2,2,1,1,6,315000.0
0,135.0,125.0,7,1,0,0,1,0,2,2,1,1,6,700000.0
0,155.0,124.0,7,1,0,9,1,0,2,1,1,1,6,950000.0
0,146.0,117.0,7,0,18,9,1,0,2,1,1,3,6,850000.0
0,115.0,110.0,7,4,15,0,1,0,2,2,1,1,6,320000.0
0,135.0,120.0,9,0,18,9,1,0,2,1,1,3,6,920000.0
0,130.0,110.0,7,0,10,0,1,0,2,2,1,1,6,650000.0
0,145.0,130.0,7,0,10,0,1,0,2,2,1,1,6,689000.0
0,90.0,74.0,4,0,0,7,0,1,2,1,1,1,6,450000.0
0,180.0,165.0,10,0,10,0,1,0,2,2,1,1,6,600000.0
0,150.0,130.0,7,0,14,0,1,0,2,2,1,1,6,735000.0
0,125.0,105.0,7,0,17,7,0,0,2,2,1,2,6,855000.0
0,220.0,165.0,10,5,31,0,1,0,2,2,1,1,6,645000.0
0,160.0,129.0,7,0,31,9,0,0,2,1,2,1,6,750000.0
0,125.0,120.0,8,10,14,0,1,0,2,2,1,1,6,295000.0
0,160.0,130.0,7,0,15,0,1,0,2,1,1,1,6,765000.0
0,115.0,100.0,7,0,0,9,1,0,2,2,1,1,6,550000.0
