0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
947767373,  04 Eylül 2021,  Satılık Daire ,160.0,130.0,  3+1,  0,  3,  8,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Vonsteel Concept 12,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,789.000
952507505,  04 Eylül 2021,  Satılık Daire ,150.0,120.0,  3+1,  5-10 arası,  2,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  60,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,545.000
923012035,  04 Eylül 2021,  Satılık Daire ,95.0,87.0,  2+1,  5-10 arası,  11,  11,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Evet,  TOKİ Hasanağa Konutları,  50,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,295.000
936283720,  04 Eylül 2021,  Satılık Daire ,286.0,186.0,  4+1,  1,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,615.000
952504652,  04 Eylül 2021,  Satılık Daire ,85.0,75.0,  2+1,  5-10 arası,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,235.000
943561885,  04 Eylül 2021,  Satılık Daire ,270.0,220.0,  4+1,  0,  4,  6,  Yerden Isıtma,  3,  Var,  Hayır,  Boş,  Evet,  Yakamoz Park,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,1.080.000
943570565,  04 Eylül 2021,  Satılık Daire ,95.0,85.0,  2+1,  0,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,450.000
943096585,  04 Eylül 2021,  Satılık Daire ,130.0,115.0,  3+1,  0,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Evet ,Nilüfer,540.000
877525798,  04 Eylül 2021,  Satılık Residence ,75.0,60.0,  2+1,  0,  Zemin Kat,  5,  Yerden Isıtma,  1,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,300.000
952501039,  04 Eylül 2021,  Satılık Daire ,90.0,72.0,  2+1,  1,  4,  7,  Yerden Isıtma,  1,  Var,  Hayır,  Boş,  Evet,  Yeni Yaşam Evleri,  350,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,449.000
