0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
942520218,  02 Eylül 2021,  Satılık Daire ,135.0,120.0,  3+1,  5-10 arası,  1,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Evet,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,430.000
951128338,  02 Eylül 2021,  Satılık Daire ,162.0,146.0,  3+1,  11-15 arası,  Bahçe Katı,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Kestel,398.000
870866157,  01 Eylül 2021,  Satılık Daire ,90.0,85.0,  2+1,  3,  5,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  30,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,290.000
941015018,  01 Eylül 2021,  Satılık Daire ,105.0,90.0,  2+1,  0,  1,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Kestel,259.000
942428593,  03 Eylül 2021,  Satılık Daire ,135.0,115.0,  3+1,  0,  Giriş Katı,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,420.000
942474231,  01 Eylül 2021,  Satılık Villa ,1.0,120.0,  3+1,  5-10 arası,  1,  Soba,  1,  Evet,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Evet,  Evet ,Kestel,930.000,,
934033334,  01 Eylül 2021,  Satılık Daire ,230.0,220.0,  5+1,  4,  5,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Evet,  Evet ,Kestel,600.000
951533111,  01 Eylül 2021,  Satılık Daire ,135.0,128.0,  3+1,  11-15 arası,  8,  14,  Merkezi,  1,  Var,  Hayır,  Kiracılı,  Evet,  Kestel 1. Etap Toki Konutları Site Yönetimi,  110,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,415.000
927218583,  01 Eylül 2021,  Satılık Daire ,135.0,123.0,  3+1,  5-10 arası,  5,  11,  Merkezi (Pay Ölçer),  1,  Var,  Hayır,  Kiracılı,  Evet,  TOKİ Kestel Konutları,  120,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,425.000
875099767,  01 Eylül 2021,  Satılık Daire ,115.0,100.0,  2+1,  0,  1,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,480.000
