0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
926677259,  28 Ağustos 2021,  Satılık Daire ,250.0,220.0,  5+1,  0,  Giriş Altı Kot 3,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Evet,  Evet ,Yenişehir,450.000
926671268,  28 Ağustos 2021,  Satılık Daire ,190.0,180.0,  4+1,  0,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Evet,  Hayır ,Yenişehir,575.000
950160033,  28 Ağustos 2021,  Satılık Daire ,300.0,270.0,  6+1,  5-10 arası,  5,  6,  Merkezi,  4,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  70,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Yenişehir,900.000
934838733,  28 Ağustos 2021,  Satılık Daire ,105.0,95.0,  2+1,  0,  Giriş Altı Kot 1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  İnşaat Firmasından,  Hayır,  Evet ,Yenişehir,265.500
950616883,  30 Ağustos 2021,  Satılık Daire ,100.0,95.0,  3+1,  5-10 arası,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  0,  Evet,  Hisseli,  Sahibinden,  Hayır,  Hayır ,Yenişehir,300.000
859467301,  27 Ağustos 2021,  Satılık Daire ,85.0,80.0,  2+1,  26-30 arası,  2,  3,  Yok,  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,275.000
926678269,  28 Ağustos 2021,  Satılık Daire ,145.0,110.0,  3+1,  1,  Giriş Katı,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,340.000
917045208,  26 Ağustos 2021,  Satılık Daire ,140.0,125.0,  3+1,  5-10 arası,  Yüksek Giriş,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Esenkent Sitesi,  100,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,385.000
950004450,  27 Ağustos 2021,  Satılık Daire ,250.0,240.0,  5+1,  4,  3,  3,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Kiracılı,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,900.000
909249969,  26 Ağustos 2021,  Satılık Daire ,152.0,132.0,  3+1,  0,  3,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  250,  Evet,  Kat İrtifaklı,  İnşaat Firmasından,  Hayır,  Hayır ,Yenişehir,515.000
933347774,  28 Ağustos 2021,  Satılık Müstakil Ev ,200.0,172.0,  4+1,  26-30 arası,  2,  Soba,  3,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,345.000,
922647159,  26 Ağustos 2021,  Satılık Daire ,135.0,110.0,  3+1,  0,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,465.000
949303052,  25 Ağustos 2021,  Satılık Daire ,99.0,99.0,  2+1,  21-25 arası,  Giriş Katı,  2,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Hisseli,  Sahibinden,  Evet,  Evet ,Yenişehir,180.000
934117038,  25 Ağustos 2021,  Satılık Daire ,130.0,120.0,  3+1,  3,  2,  7,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Sahibinden,  Hayır,  Evet ,Yenişehir,249.900
926968368,  25 Ağustos 2021,  Satılık Daire ,70.0,55.0,  1+1,  0,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Belirtilmemiş,  Sahibinden,  Evet,  Evet ,Yenişehir,248.000
