emlak_tipi,m2_brut,m2_net,oda_sayisi,bina_yaşi,bulundugu_kat,isitma,banyo_sayisi,balkon,esyali,site_icerisi,krediye_uygun,kimden,konum,fiyat
  Satılık Daire ,120.0,105.0,  2+1,  16-20 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,380000.0
  Satılık Daire ,140.0,130.0,  3+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,525000.0
  Satılık Daire ,90.0,85.0,  2+1,  31 ve üzeri,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,298000.0
  Satılık Daire ,140.0,120.0,  3+1,  4,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,520000.0
  Satılık Daire ,115.0,110.0,  3+1,  0,  Bahçe Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,890000.0
  Satılık Daire ,52.0,47.0,  2+1,  26-30 arası,  Giriş Altı Kot 2,  Yok,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,125000.0
  Satılık Yazlık ,90.0,75.0,  2+1,  16-20 arası,  Villa Tipi,  Yok,  1,  Var,  Evet,  Evet,  Hayır,  Emlak Ofisinden,Mudanya,230000.0
  Satılık Daire ,55.0,50.0,  1+1,  16-20 arası,  Zemin Kat,  Doğalgaz (Kombi),  1,  Yok,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,240000.0
  Satılık Daire ,130.0,110.0,  2+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Mudanya,950000.0
  Satılık Daire ,85.0,75.0,  2+1,  0,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,600000.0
  Satılık Daire ,160.0,140.0,  3+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,775000.0
  Satılık Daire ,65.0,55.0,  1+1,  0,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,325000.0
  Satılık Daire ,180.0,160.0,  4+1,  5-10 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,550000.0
  Satılık Residence ,130.0,100.0,  2+1,  0,  Giriş Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Mudanya,470000.0
  Satılık Daire ,95.0,90.0,  2+1,  5-10 arası,  2,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,375000.0
  Satılık Daire ,150.0,130.0,  2+1,  5-10 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Evet,  Emlak Ofisinden,Mudanya,585000.0
  Satılık Daire ,90.0,80.0,  2+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,300000.0
  Satılık Daire ,160.0,145.0,  3+1,  5-10 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Evet,  Evet,  Evet,  Sahibinden,Mudanya,550000.0
  Satılık Daire ,100.0,80.0,  2+1,  16-20 arası,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,315000.0
  Satılık Daire ,145.0,135.0,  3+1,  0,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,900000.0
  Satılık Daire ,170.0,150.0,  4+1,  0,  Çatı Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,690000.0
  Satılık Daire ,150.0,125.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Hayır,  İnşaat Firmasından,Mudanya,900000.0
  Satılık Daire ,100.0,88.0,  2+1,  26-30 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,545000.0
  Satılık Daire ,60.0,45.0,  1+1,  2,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,245000.0
  Satılık Daire ,105.0,95.0,  2+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,600000.0
  Satılık Daire ,120.0,100.0,  2+1,  1,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,450000.0
  Satılık Daire ,160.0,145.0,  3+1,  26-30 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,495000.0
  Satılık Daire ,135.0,125.0,  3+1,  11-15 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,539000.0
  Satılık Daire ,115.0,80.0,  2+1,  21-25 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Mudanya,275000.0
  Satılık Daire ,145.0,140.0,  3+1,  4,  Bahçe Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,565000.0
  Satılık Daire ,250.0,240.0,  4+1,  21-25 arası,  Giriş Altı Kot 3,  Klima,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,490000.0
  Satılık Daire ,225.0,220.0,  5+1,  0,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Hayır,  Emlak Ofisinden,Mudanya,960000.0
  Satılık Daire ,150.0,130.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,685000.0
  Satılık Daire ,130.0,120.0,  3+1,  21-25 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Hayır,  Emlak Ofisinden,Mudanya,275000.0
  Satılık Daire ,240.0,220.0,  7+1,  0,  4,  Yerden Isıtma,  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,850000.0
  Satılık Daire ,165.0,140.0,  3+1,  5-10 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,750000.0
  Satılık Daire ,100.0,90.0,  2+1,  31 ve üzeri,  3,  Yok,  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,365000.0
  Satılık Daire ,140.0,130.0,  3+1,  5-10 arası,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,460000.0
  Satılık Daire ,295.0,275.0,  5+1,  1,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,950000.0
  Satılık Daire ,80.0,70.0,  1+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,349900.0
  Satılık Daire ,250.0,210.0,  4+1,  5-10 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,855000.0
  Satılık Daire ,125.0,110.0,  2+1,  1,  Bahçe Katı,  Yerden Isıtma,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,610000.0
  Satılık Daire ,195.0,168.0,  4+1,  5-10 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,690000.0
  Satılık Daire ,140.0,120.0,  3+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,945000.0
  Satılık Daire ,85.0,80.0,  2+1,  26-30 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,290000.0
  Satılık Daire ,135.0,120.0,  3+1,  16-20 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,540000.0
  Satılık Daire ,150.0,130.0,  3+1,  11-15 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Mudanya,475000.0
  Satılık Daire ,160.0,140.0,  3+1,  3,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,750000.0
  Satılık Daire ,135.0,123.0,  2+1,  0,  1,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,750000.0
  Satılık Daire ,150.0,150.0,  3+1,  0,  3,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,725000.0
  Satılık Daire ,130.0,120.0,  3+1,  11-15 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,465000.0
  Satılık Daire ,200.0,126.0,  3+2,  0,  2,  Güneş Enerjisi,  2,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Mudanya,750000.0
  Satılık Daire ,150.0,130.0,  3+1,  26-30 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,665000.0
  Satılık Daire ,140.0,130.0,  3+1,  16-20 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,700000.0
  Satılık Daire ,100.0,90.0,  2+1,  0,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,630000.0
  Satılık Daire ,110.0,100.0,  2+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Mudanya,550000.0
  Satılık Daire ,140.0,130.0,  3+1,  5-10 arası,  Giriş Altı Kot 3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,495000.0
  Satılık Daire ,90.0,80.0,  1+1,  4,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Mudanya,330000.0
  Satılık Daire ,120.0,120.0,  3+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Mudanya,300000.0
  Satılık Daire ,140.0,130.0,  3+1,  16-20 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Mudanya,549000.0
  Satılık Daire ,140.0,120.0,  2+1,  21-25 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,495000.0
  Satılık Daire ,135.0,125.0,  3+1,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Mudanya,585000.0
  Satılık Daire ,165.0,140.0,  3+1,  0,  1,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,880000.0
  Satılık Daire ,155.0,135.0,  3+1,  16-20 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,435000.0
  Satılık Daire ,210.0,180.0,  4+1,  0,  Çatı Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,780000.0
  Satılık Daire ,140.0,130.0,  3+1,  16-20 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,430000.0
  Satılık Daire ,280.0,220.0,  3+2,  16-20 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,575000.0
  Satılık Daire ,100.0,85.0,  2+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,295000.0
  Satılık Daire ,120.0,100.0,  2+1,  0,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,775000.0
  Satılık Daire ,150.0,135.0,  3+1,  11-15 arası,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,445000.0
  Satılık Yazlık ,210.0,210.0,  2+1,  5-10 arası,  Bahçe Katı,  Soba,  1,  Yok,  Hayır,  Hayır,  Hayır,  Sahibinden,Mudanya,360000.0
  Satılık Daire ,143.0,133.0,  3+1,  5-10 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,648000.0
  Satılık Daire ,250.0,200.0,  5+1,  0,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,760000.0
  Satılık Daire ,95.0,90.0,  2+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,450000.0
  Satılık Daire ,250.0,200.0,  4+2,  16-20 arası,  5,  Yok,  2,  Var,  Evet,  Hayır,  Evet,  Sahibinden,Mudanya,650000.0
  Satılık Daire ,135.0,115.0,  3+1,  21-25 arası,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,930000.0
  Satılık Daire ,158.0,135.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Mudanya,700000.0
  Satılık Daire ,155.0,140.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,650000.0
  Satılık Daire ,80.0,75.0,  2+1,  16-20 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,365000.0
  Satılık Daire ,200.0,180.0,  4+1,  2,  5,  Doğalgaz (Kombi),  4,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,875000.0
  Satılık Daire ,300.0,240.0,  5+1,  2,  6,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,850000.0
  Satılık Daire ,115.0,100.0,  2+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,550000.0
  Satılık Daire ,110.0,100.0,  2+1,  0,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,365000.0
  Satılık Daire ,130.0,120.0,  2+1,  0,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,560000.0
  Satılık Daire ,90.0,80.0,  2+1,  26-30 arası,  Zemin Kat,  Doğalgaz Sobası,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,265000.0
  Satılık Daire ,80.0,80.0,  2+1,  21-25 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,270000.0
  Satılık Daire ,120.0,98.0,  3+1,  21-25 arası,  Bahçe Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,440000.0
  Satılık Daire ,130.0,115.0,  2+1,  1,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,530000.0
  Satılık Daire ,83.0,75.0,  2+1,  4,  Bahçe Katı,  Yerden Isıtma,  1,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Mudanya,530000.0
  Satılık Daire ,120.0,86.0,  2+1,  21-25 arası,  Bahçe Katı,  Soba,  2,  Yok,  Evet,  Evet,  Evet,  Emlak Ofisinden,Mudanya,420000.0
  Satılık Daire ,125.0,110.0,  3+1,  11-15 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,565000.0
  Satılık Daire ,175.0,150.0,  3+1,  0,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,850000.0
  Satılık Daire ,80.0,70.0,  1+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,255000.0
  Satılık Daire ,290.0,220.0,  5+1,  11-15 arası,  5,  Doğalgaz (Kombi),  4,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,699000.0
  Satılık Daire ,145.0,125.0,  3+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,430000.0
  Satılık Daire ,196.0,158.0,  3+1,  21-25 arası,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Mudanya,875000.0
  Satılık Daire ,70.0,65.0,  2+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,350000.0
  Satılık Daire ,110.0,100.0,  2+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,405000.0
  Satılık Daire ,70.0,65.0,  1+1,  1,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,410000.0
  Satılık Daire ,165.0,125.0,  3+1,  1,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,672000.0
  Satılık Daire ,160.0,140.0,  2+1,  5-10 arası,  Çatı Katı,  Yerden Isıtma,  1,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Mudanya,410000.0
  Satılık Daire ,96.0,90.0,  2+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,500000.0
  Satılık Daire ,85.0,80.0,  2+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,365000.0
  Satılık Daire ,140.0,125.0,  3+1,  21-25 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,550000.0
  Satılık Daire ,95.0,85.0,  2+1,  1,  3,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  İnşaat Firmasından,Mudanya,500000.0
  Satılık Daire ,100.0,90.0,  2+1,  16-20 arası,  4,  Kat Kaloriferi,  1,  Var,  Evet,  Hayır,  Evet,  Sahibinden,Mudanya,305000.0
  Satılık Daire ,150.0,139.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,745000.0
  Satılık Daire ,160.0,145.0,  3+1,  16-20 arası,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,480000.0
  Satılık Daire ,130.0,110.0,  2+1,  0,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Mudanya,575000.0
  Satılık Daire ,130.0,110.0,  3+1,  11-15 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,699000.0
  Satılık Yazlık ,134.0,98.0,  3+1,  5-10 arası,  Müstakil,  Soba,  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Mudanya,345000.0
  Satılık Daire ,90.0,90.0,  2+1,  21-25 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,375000.0
  Satılık Daire ,169.0,138.0,  3+1,  0,  1,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,850000.0
  Satılık Daire ,140.0,130.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,800000.0
  Satılık Daire ,240.0,220.0,  6+1,  11-15 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,690000.0
  Satılık Daire ,155.0,130.0,  3+1,  1,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,735000.0
  Satılık Daire ,149.0,135.0,  3+1,  5-10 arası,  2,  Merkezi,  2,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Mudanya,465000.0
  Satılık Daire ,145.0,125.0,  2+1,  2,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,449000.0
  Satılık Daire ,140.0,130.0,  3+1,  0,  1,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  İnşaat Firmasından,Mudanya,850000.0
  Satılık Daire ,95.0,94.0,  2+1,  26-30 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,755000.0
  Satılık Daire ,125.0,110.0,  2+1,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,450000.0
  Satılık Daire ,200.0,180.0,  4+1,  11-15 arası,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,780000.0
  Satılık Daire ,150.0,150.0,  3+1,  16-20 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Mudanya,500000.0
  Satılık Daire ,155.0,140.0,  3+1,  11-15 arası,  Giriş Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,370000.0
  Satılık Daire ,160.0,150.0,  4+1,  0,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,465000.0
  Satılık Daire ,150.0,135.0,  3+1,  11-15 arası,  4,  Doğalgaz (Kombi),  2,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,415000.0
  Satılık Daire ,160.0,120.0,  3+1,  4,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,850000.0
  Satılık Daire ,238.0,190.0,  5+2,  21-25 arası,  7,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,575000.0
  Satılık Daire ,155.0,140.0,  3+1,  5-10 arası,  Giriş Altı Kot 4,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,715000.0
  Satılık Daire ,280.0,240.0,  5+1,  0,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,975000.0
  Satılık Daire ,150.0,130.0,  3+1,  16-20 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,495000.0
  Satılık Daire ,100.0,85.0,  2+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,470000.0
  Satılık Daire ,80.0,75.0,  2+1,  26-30 arası,  1,  Klima,  1,  Var,  Evet,  Evet,  Evet,  Emlak Ofisinden,Mudanya,850000.0
  Satılık Daire ,130.0,120.0,  3+1,  4,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,428000.0
  Satılık Daire ,120.0,110.0,  3+1,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Mudanya,695000.0
  Satılık Daire ,84.0,80.0,  1+1,  2,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,375000.0
  Satılık Daire ,130.0,110.0,  3+1,  16-20 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,405000.0
  Satılık Daire ,180.0,160.0,  3+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,670000.0
  Satılık Daire ,135.0,120.0,  3+1,  11-15 arası,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,550000.0
  Satılık Daire ,350.0,240.0,  4+1,  3,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,650000.0
  Satılık Daire ,70.0,60.0,  1+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,300000.0
  Satılık Daire ,100.0,90.0,  2+1,  21-25 arası,  6,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,325000.0
  Satılık Daire ,110.0,100.0,  2+1,  16-20 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,415000.0
  Satılık Daire ,105.0,90.0,  2+1,  2,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,300000.0
  Satılık Daire ,75.0,70.0,  2+1,  31 ve üzeri,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Mudanya,530000.0
  Satılık Daire ,100.0,90.0,  2+1,  26-30 arası,  Giriş Katı,  Yok,  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Mudanya,190000.0
  Satılık Daire ,145.0,140.0,  3+1,  11-15 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,575000.0
  Satılık Daire ,125.0,100.0,  2+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,560000.0
  Satılık Daire ,190.0,178.0,  3+1,  0,  5,  Yerden Isıtma,  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Mudanya,765000.0
