0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
915363769,  30 Ağustos 2021,  Satılık Daire ,120.0,95.0,  2+1,  0,  Zemin Kat,  4,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mustafakemalpaşa,275.000
934678710,  30 Ağustos 2021,  Satılık Daire ,120.0,110.0,  3+1,  0,  Yüksek Giriş,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mustafakemalpaşa,345.000
951404277,  01 Eylül 2021,  Satılık Müstakil Ev ,272.0,272.0,  6+2,  26-30 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,1.060.000,
951166240,  31 Ağustos 2021,  Satılık Daire ,87.0,80.0,  2+1,  0,  2,  4,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,320.000
950844387,  30 Ağustos 2021,  Satılık Daire ,125.0,115.0,  2+1,  0,  2,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,394.000
933459495,  28 Ağustos 2021,  Satılık Daire ,130.0,116.0,  3+1,  26-30 arası,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  30,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,220.000
950295746,  28 Ağustos 2021,  Satılık Daire ,150.0,138.0,  3+1,  5-10 arası,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,455.000
950284921,  28 Ağustos 2021,  Satılık Daire ,140.0,125.0,  3+1,  0,  2,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,525.000
950245907,  28 Ağustos 2021,  Satılık Daire ,90.0,88.0,  2+1,  21-25 arası,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Mustafakemalpaşa,230.000
940641905,  28 Ağustos 2021,  Satılık Daire ,100.0,90.0,  2+1,  26-30 arası,  3,  3,  Yok,  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,152.000
917350749,  28 Ağustos 2021,  Satılık Daire ,155.0,140.0,  3+1,  0,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,510.000
950282935,  28 Ağustos 2021,  Satılık Daire ,140.0,125.0,  3+1,  0,  1,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,455.000
785174386,  27 Ağustos 2021,  Satılık Daire ,90.0,90.0,  2+1,  21-25 arası,  1,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,120.000
897695986,  27 Ağustos 2021,  Satılık Daire ,140.0,130.0,  3+1,  21-25 arası,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,200.000
933348534,  30 Ağustos 2021,  Satılık Daire ,74.0,71.0,  2+1,  5-10 arası,  4,  4,  Yok,  1,  Yok,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Bankadan,  Hayır,  Hayır ,Mustafakemalpaşa,120.000
949819447,  27 Ağustos 2021,  Satılık Daire ,120.0,100.0,  2+2,  16-20 arası,  2,  5,  Doğalgaz Sobası,  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  40,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,220.000
915071443,  28 Ağustos 2021,  Satılık Daire ,100.0,80.0,  2+1,  26-30 arası,  Zemin Kat,  4,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,90.000
941165557,  28 Ağustos 2021,  Satılık Daire ,145.0,130.0,  3+1,  3,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mustafakemalpaşa,445.000
949814129,  27 Ağustos 2021,  Satılık Daire ,85.0,75.0,  2+1,  31 ve üzeri,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,190.000
949672569,  26 Ağustos 2021,  Satılık Daire ,166.0,155.0,  3+1,  0,  4,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Evet ,Mustafakemalpaşa,680.000
877592002,  28 Ağustos 2021,  Satılık Daire ,110.0,105.0,  2+1,  0,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Mustafakemalpaşa,340.000
940947942,  27 Ağustos 2021,  Satılık Daire ,140.0,140.0,  3+1,  26-30 arası,  1,  3,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,295.000
934436324,  26 Ağustos 2021,  Satılık Daire ,140.0,120.0,  2+1,  16-20 arası,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Kiracılı,  Hayır,  Belirtilmemiş,  30,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,235.000
912040393,  26 Ağustos 2021,  Satılık Daire ,135.0,115.0,  3+1,  21-25 arası,  Giriş Altı Kot 3,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  0,  Evet,  Bilinmiyor,  Sahibinden,  Hayır,  Evet ,Mustafakemalpaşa,195.000
912040393,  26 Ağustos 2021,  Satılık Daire ,135.0,115.0,  3+1,  21-25 arası,  Giriş Altı Kot 3,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  0,  Evet,  Bilinmiyor,  Sahibinden,  Hayır,  Evet ,Mustafakemalpaşa,195.000
949563776,  26 Ağustos 2021,  Satılık Daire ,145.0,135.0,  3+1,  26-30 arası,  2,  6,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  25,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,249.000
940627747,  26 Ağustos 2021,  Satılık Daire ,150.0,137.0,  3+1,  0,  Giriş Altı Kot 2,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Sahibinden,  Evet,  Hayır ,Mustafakemalpaşa,485.000
950844387,  30 Ağustos 2021,  Satılık Daire ,125.0,115.0,  2+1,  0,  2,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,394.000
933459495,  28 Ağustos 2021,  Satılık Daire ,130.0,116.0,  3+1,  26-30 arası,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  30,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,220.000
950295746,  28 Ağustos 2021,  Satılık Daire ,150.0,138.0,  3+1,  5-10 arası,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,455.000
950284921,  28 Ağustos 2021,  Satılık Daire ,140.0,125.0,  3+1,  0,  2,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,525.000
950245907,  28 Ağustos 2021,  Satılık Daire ,90.0,88.0,  2+1,  21-25 arası,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Mustafakemalpaşa,230.000
940641905,  28 Ağustos 2021,  Satılık Daire ,100.0,90.0,  2+1,  26-30 arası,  3,  3,  Yok,  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,152.000
917350749,  28 Ağustos 2021,  Satılık Daire ,155.0,140.0,  3+1,  0,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,510.000
950282935,  28 Ağustos 2021,  Satılık Daire ,140.0,125.0,  3+1,  0,  1,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,455.000
785174386,  27 Ağustos 2021,  Satılık Daire ,90.0,90.0,  2+1,  21-25 arası,  1,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,120.000
897695986,  27 Ağustos 2021,  Satılık Daire ,140.0,130.0,  3+1,  21-25 arası,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,200.000
933348534,  30 Ağustos 2021,  Satılık Daire ,74.0,71.0,  2+1,  5-10 arası,  4,  4,  Yok,  1,  Yok,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Bankadan,  Hayır,  Hayır ,Mustafakemalpaşa,120.000
