0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
942400436,  02 Eylül 2021,  Satılık Villa ,980.0,650.0,  8+2,  16-20 arası,  5,  Yerden Isıtma,  3,  Hayır,  Mülk Sahibi,  Evet,  Osmanlı Evleri,  600,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,4.975.000,,
951837948,  02 Eylül 2021,  Satılık Daire ,160.0,150.0,  3+1,  4,  2,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Fera Mudanya Evleri,  250,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,790.000
951852868,  02 Eylül 2021,  Satılık Daire ,220.0,170.0,  3+1,  11-15 arası,  4,  4,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Mülk Sahibi,  Evet,  Limanüstü Konakları,  190,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mudanya,1.198.000
911946934,  02 Eylül 2021,  Satılık Daire ,100.0,90.0,  2+1,  0,  1,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,385.000
934018901,  03 Eylül 2021,  Satılık Daire ,170.0,155.0,  3+1,  0,  5,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Evet ,Mudanya,650.000
942402780,  02 Eylül 2021,  Satılık Villa ,691.0,340.0,  6+2,  11-15 arası,  3,  Doğalgaz (Kombi),  2,  Hayır,  Mülk Sahibi,  Evet,  Belen 6 Evleri,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,3.850.000,,
932969869,  02 Eylül 2021,  Satılık Villa ,320.0,280.0,  6+1,  16-20 arası,  3,  Yerden Isıtma,  3,  Hayır,  Mülk Sahibi,  Evet,  Ortaç Villaları,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,3.300.000,,
943285238,  04 Eylül 2021,  Satılık Daire ,160.0,140.0,  2+1,  0,  1,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,800.000
935383966,  02 Eylül 2021,  Satılık Daire ,110.0,90.0,  2+1,  0,  Bahçe Katı,  4,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Diamond Melek House,  240,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,620.000
821836411,  02 Eylül 2021,  Satılık Villa ,650.0,365.0,  4+1,  0,  2,  Yerden Isıtma,  3,  Hayır,  Boş,  Evet,  Lavinya Konakları,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Mudanya,4.550.000,,
934046641,  02 Eylül 2021,  Satılık Daire ,200.0,160.0,  3+1,  1,  6,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,710.000
943100631,  03 Eylül 2021,  Satılık Daire ,160.0,140.0,  3+1,  0,  5,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  200,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Mudanya,1.000.000
935622281,  02 Eylül 2021,  Satılık Daire ,340.0,300.0,  4+2,  5-10 arası,  5,  6,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Boş,  Evet,  Görkem Evler Sitesi,  100,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Evet ,Mudanya,640.000
951765111,  02 Eylül 2021,  Satılık Daire ,280.0,240.0,  5+2,  0,  Çatı Katı,  4,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Boş,  Evet,  Güneş Vadi Konakları,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mudanya,1.320.000
948258683,  02 Eylül 2021,  Satılık Daire ,170.0,165.0,  2+1,  26-30 arası,  6,  9,  Doğalgaz (Kombi),  1,  Var,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  300,  Evet,  Kat İrtifaklı,  Sahibinden,  Evet,  Evet ,Mudanya,475.000
951813108,  02 Eylül 2021,  Satılık Daire ,105.0,90.0,  2+1,  21-25 arası,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  40,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,340.000
849400491,  02 Eylül 2021,  Satılık Daire ,80.0,70.0,  2+1,  5-10 arası,  Bahçe Katı,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,300.000
951815519,  02 Eylül 2021,  Satılık Daire ,350.0,300.0,  6+1,  4,  Çatı Katı,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  40,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,780.000
942754969,  02 Eylül 2021,  Satılık Daire ,190.0,155.0,  4+1,  0,  3,  4,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Boş,  Evet,  Mavi Yeşil Sitesi,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,1.000.000
951803403,  02 Eylül 2021,  Satılık Daire ,160.0,150.0,  3+1,  21-25 arası,  Yüksek Giriş,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,495.000
952122394,  03 Eylül 2021,  Satılık Daire ,95.0,90.0,  2+1,  26-30 arası,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,320.000
897531396,  02 Eylül 2021,  Satılık Daire ,400.0,350.0,  6+1,  5-10 arası,  Çatı Katı,  4,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  150,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Evet,  Hayır ,Mudanya,1.625.000
951793856,  02 Eylül 2021,  Satılık Müstakil Ev ,200.0,170.0,  2+1,  16-20 arası,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,850.000,
947710936,  02 Eylül 2021,  Satılık Daire ,175.0,155.0,  3+1,  4,  1,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  100,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,795.000
951787522,  02 Eylül 2021,  Satılık Daire ,150.0,130.0,  3+1,  4,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Tepe Mudanya Sitesi,  100,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,700.000
891905093,  02 Eylül 2021,  Satılık Daire ,156.0,143.0,  3+1,  0,  Bahçe Katı,  5,  Yerden Isıtma,  3,  Var,  Hayır,  Boş,  Evet,  Likoğlu Residence,  200,  Evet,  Bilinmiyor,  İnşaat Firmasından,  Evet,  Evet ,Mudanya,850.000
879302759,  02 Eylül 2021,  Satılık Daire ,118.0,93.0,  2+1,  0,  1,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat İrtifaklı,  İnşaat Firmasından,  Evet,  Evet ,Mudanya,550.000
679710646,  02 Eylül 2021,  Satılık Daire ,301.0,252.0,  5+1,  0,  6,  6,  Yerden Isıtma,  4,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  250,  Evet,  Kat İrtifaklı,  İnşaat Firmasından,  Evet,  Evet ,Mudanya,1.400.000
942736607,  02 Eylül 2021,  Satılık Daire ,130.0,120.0,  3+1,  5-10 arası,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  100,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,590.000
951788816,  02 Eylül 2021,  Satılık Daire ,140.0,130.0,  3+1,  0,  2,  5,  Doğalgaz (Kombi),  2,  Var,  Evet,  Boş,  Evet,  Belirtilmemiş,  150,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,730.000
928736388,  02 Eylül 2021,  Satılık Daire ,120.0,100.0,  2+1,  26-30 arası,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,460.000
